parent;predicate;child;parentLabel;childLabel
http://data.europa.eu/esco/isco/C8219;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8;Assembleurs, niet elders geclassificeerd;machineoperator metalen meubelen
http://data.europa.eu/esco/isco/C9211;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/373db468-bd25-4b67-a6e0-4ac79d9a9e85;Ongeschoolde arbeiders in de akkerbouw;plukker
http://data.europa.eu/esco/isco/C7315;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1;Glasblazers, -snijders, -slijpers en -polijsters;glasblazer
http://data.europa.eu/esco/isco/C7221;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fccecd5d-ad90-41a8-bb89-96d7595abca3;Smeden, voorslagers en smeedperswerkers;smid
http://data.europa.eu/esco/isco/C9213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83;Ongeschoolde arbeiders op gemengde bedrijven;landbouwmedewerker
http://data.europa.eu/esco/isco/C8121;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6dbca2aa-f83b-4567-a4e7-b9a21fb948bf;Bedieningspersoneel van metaalbewerkings- en metaalverwerkingsinstallaties;metaalwalsbediener
http://data.europa.eu/esco/isco/C3212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c;Laboratoriumtechnici (geneeskunde en pathologie);biomedisch laboratoriummedewerker
http://data.europa.eu/esco/isco/C7127;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/79f435d0-9bc6-4d25-a26a-acbe16569ebb;Installateurs van toestellen voor klimaatregeling en koeltechniek;monteur verwarmings- en ventilatietechniek
http://data.europa.eu/esco/isco/C1213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7;Leidinggevende functies op het gebied van beleid en planning;manager bedrijfseenheid
http://data.europa.eu/esco/isco/C7232;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698;Vliegtuigmonteurs;specialist vliegtuigmotoren
http://data.europa.eu/esco/isco/C8183;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2be85651-c94a-4531-9df8-3cc56932960e;Bedieningspersoneel van verpakkings-, bottel- en etiketteringsmachines;heatsealeroperator
http://data.europa.eu/esco/isco/C9629;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1f1a45a8-8f5c-4b66-a8a1-e02490addc55;Elementaire beroepen, niet elders geclassificeerd;kleedkamerbediende
http://data.europa.eu/esco/isco/C8113;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d3c1c718-a093-4e2e-80a0-2bd331266a8b;Boorders van bronnen e.d.;motorman
http://data.europa.eu/esco/isco/C2652;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/13d8b1be-d711-4bbc-a45e-cad605162f41;Musici, zangers en componisten;muziekdirecteur
http://data.europa.eu/esco/isco/C3230;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/463558cd-6e02-43a8-a675-d4e65af70431;Vakspecialisten op het gebied van de traditionele en de alternatieve geneeskunde;kruidentherapeut
http://data.europa.eu/esco/isco/C1349;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa;Leidinggevende functies op het gebied van professionele diensten, niet elders geclassificeerd;manager coördinatie luchtvaartcommunicatie en -frequenties
http://data.europa.eu/esco/isco/C8181;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/43c86ca8-7357-4e8e-9a1c-bae427f61c5e;Bedieningspersoneel van installaties voor de vervaardiging van glas en aardewerk;bediener vormpers
http://data.europa.eu/esco/isco/C2511;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/faed411a-f920-4100-86a8-b877928b429c;Systeemanalisten;user experience analyst
http://data.europa.eu/esco/isco/C3354;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/39c89133-bd2a-45db-b3eb-529b94daeeaf;Ambtenaren: vergunningen;overheidsfunctionaris vergunningen
http://data.europa.eu/esco/isco/C2149;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81;Ingenieurs, niet elders geclassificeerd;materiaalkundig ingenieur
http://data.europa.eu/esco/isco/C7531;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fd1c0f5a-f465-4067-af54-621e68c90f74;Kleermakers, bontwerkers en hoedenmakers;hoedenmaker
http://data.europa.eu/esco/isco/C2432;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/82fe0140-7069-47f9-a7d4-d63a611cb5bd;Specialisten op het gebied van public relations;campagneleider
http://data.europa.eu/esco/isco/C3259;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/68bc2af1-96ea-4ec2-8b2f-5cde76472135;Vakspecialisten op het gebied van de gezondheidszorg, niet elders geclassificeerd;assistent-diëtist
http://data.europa.eu/esco/isco/C8157;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0da51178-e386-4534-ae71-15ba789ad756;Bedieningspersoneel van wasmachines;wasserijmedewerker
http://data.europa.eu/esco/isco/C2514;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b;Applicatieprogrammeurs;ontwikkelaar software voor mobiele toestellen voor industrieel gebruik
http://data.europa.eu/esco/isco/C2423;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5d0cc30d-068a-424c-8463-f42872a7149e;Specialisten op het gebied van personeelszaken en loopbaanontwikkeling;loopbaanadviseur
http://data.europa.eu/esco/isco/C7233;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64;Monteurs industriële en landbouwmachines;monteur industriële machines
http://data.europa.eu/esco/isco/C2643;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/757da94f-d1f3-48ad-ac61-74e22bc18cca;Vertalers, tolken en andere taalkundigen;grafoloog
http://data.europa.eu/esco/isco/C2529;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815;Databank- en netwerkspecialisten, niet elders geclassificeerd;ict resilience manager
http://data.europa.eu/esco/isco/C9613;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/503ea267-93e9-4b8c-ae5e-817fe7e4a245;Straatvegers e.d.;straatveger
http://data.europa.eu/esco/isco/C7319;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e148e1ed-4f46-40a7-95c9-d6914f664f17;Ambachtslieden, niet elders geclassificeerd;kaarsenmaker
http://data.europa.eu/esco/isco/C1112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9e4269d5-e10e-4f49-ac99-65c833f933a2;Ambtenaren in beleidvoerende functies;gouverneur van de centrale bank
http://data.europa.eu/esco/isco/C9112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26;Schoonmakers in hotels, kantoren e.d.;vliegtuigschoonmaker
http://data.europa.eu/esco/isco/C8113;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2a7d4b37-e831-4e20-827c-0682fe7e370e;Boorders van bronnen e.d.;pijpleidingoperator
http://data.europa.eu/esco/isco/C2511;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31;Systeemanalisten;it research consultant
http://data.europa.eu/esco/isco/C4415;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa;Archiverings- en kopieermedewerkers;archiefmedewerker
http://data.europa.eu/esco/isco/C7318;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b3cd0522-14a9-4e21-a7ee-c9a1f9c0de51;Ambachtslieden werkend met textiel, leder e.d.;tapijtwever
http://data.europa.eu/esco/isco/C8212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/52c25b47-c36e-49ff-92ce-8a8c5413fde6;Assembleurs van elektrische en elektronische apparatuur;operator SMT-machine
http://data.europa.eu/esco/isco/C2353;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/59c724f9-0cfe-4d51-8a7f-9ee182d9e2c2;Andere taalleraren;leraar gebarentaal
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;procesoperator in een likeurfabriek
http://data.europa.eu/esco/isco/C1349;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a05d0a6d-7b60-445a-8dcb-282c7d5a6852;Leidinggevende functies op het gebied van professionele diensten, niet elders geclassificeerd;brandmeester
http://data.europa.eu/esco/isco/C5412;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc;Politiepersoneel;politieagent
http://data.europa.eu/esco/isco/C8342;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65;Bedieningspersoneel van grondverzetmachines e.d.;machinist wals
http://data.europa.eu/esco/isco/C5329;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7005c266-d1a9-42ac-8c36-b42d5d755463;Verzorgend personeel in de gezondheidszorg, niet elders geclassificeerd;sterilisatieassistent
http://data.europa.eu/esco/isco/C7541;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bcc199fe-f7df-42a5-bd45-e33ae6160f26;Duikers;reddingsduiker
http://data.europa.eu/esco/isco/C2269;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/047108c3-f987-40a4-bef0-f2b3407ec16a;Specialisten op het gebied van de gezondheidszorg, niet elders geclassificeerd;medisch-fysisch deskundige
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7696b15a-c52e-4ac5-b38d-9eeb010c5fa3;Officieren;officier artillerie
http://data.europa.eu/esco/isco/C5161;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fd8b68c0-7341-44bb-855d-9b1254eade33;Astrologen, waarzeggers e.d.;helderziende
http://data.europa.eu/esco/isco/C7532;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1;Patroonmakers en snijders voor kleding e.d.;kledingsnijder
http://data.europa.eu/esco/isco/C2422;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8213b4bc-60ce-4ffc-9e00-9758fb2003c6;Specialisten op het gebied van beleidsadministratie;functionaris monitoring en evaluatie
http://data.europa.eu/esco/isco/C8131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90;Bedieningspersoneel van machines en installaties voor de chemische industrie;operator nitroglycerineseparator
http://data.europa.eu/esco/isco/C5419;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4cbe5a17-056c-489a-9f10-f9d816905000;Veiligheidswerkers, niet elders geclassificeerd;handhaver toezicht en veiligheid
http://data.europa.eu/esco/isco/C3111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b176e5d7-1f94-495c-907f-80a7f61aed59;Technici op chemisch en natuurkundig gebied;technicus teledetectie
http://data.europa.eu/esco/isco/C2353;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e;Andere taalleraren;leraar talenschool
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2;Officieren;luitenant
http://data.europa.eu/esco/isco/C2133;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094;Milieudeskundigen;milieuwetenschapper
http://data.europa.eu/esco/isco/C4323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/656674ac-9d4e-4a91-963f-c0b6edfd55a4;Administratief transportpersoneel;verkeersleider bussen
http://data.europa.eu/esco/isco/C2643;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5;Vertalers, tolken en andere taalkundigen;taalkundige
http://data.europa.eu/esco/isco/C3113;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7ef064b1-aab8-4818-a468-8f17acbfd995;Technici op het gebied van de elektrotechniek;technicus waterkracht
http://data.europa.eu/esco/isco/C3334;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4;Onroerendgoedmakelaars en beheerders van onroerend goed;vastgoedbeheerder
http://data.europa.eu/esco/isco/C3111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0d7ae791-653e-4297-9f61-8bad87f61d57;Technici op chemisch en natuurkundig gebied;technicus meteorologie
http://data.europa.eu/esco/isco/C7223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/23043d05-42c4-4811-b478-f8a17d22480b;Instellers en bedieningspersoneel gereedschapswerktuigen;operator metaalvormmachine
http://data.europa.eu/esco/isco/C8159;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/531e98aa-2a03-489d-b811-ebbb7389864a;Bedieningspersoneel van machines voor de vervaardiging van producten van textiel, bont en leer, niet elders geclassificeerd;assemblagemedewerker producten in doek
http://data.europa.eu/esco/isco/C2431;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072;Specialisten op het gebied van reclame en marketing;manager klantbeleving
http://data.europa.eu/esco/isco/C3435;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d;Andere vakspecialisten op artistiek en cultureel gebied;regisseur vechtscènes
http://data.europa.eu/esco/isco/C3111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9;Technici op chemisch en natuurkundig gebied;Fysisch technicus
http://data.europa.eu/esco/isco/C2143;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510;Milieu-ingenieurs;milieudeskundige
http://data.europa.eu/esco/isco/C1330;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205;Leidinggevende functies op het gebied van informatie- en communicatietechnologie;chief data officer
http://data.europa.eu/esco/isco/C7318;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/72d03aad-2003-404e-ae71-a37206e3566b;Ambachtslieden werkend met textiel, leder e.d.;ambachtelijk lederwarenmaker
http://data.europa.eu/esco/isco/C2651;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/374d925a-107b-4c99-bc8b-75483441f062;Beeldend kunstenaars;kunstschilder
http://data.europa.eu/esco/isco/C4212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fb1a7aab-1e33-4712-b8e0-d335243aba58;Bookmakers, croupiers e.d.;croupier
http://data.europa.eu/esco/isco/C8183;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9;Bedieningspersoneel van verpakkings-, bottel- en etiketteringsmachines;sigarenverpakker
http://data.europa.eu/esco/isco/C2149;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/70182f44-e444-4bf3-940f-0c054c1d5917;Ingenieurs, niet elders geclassificeerd;onderzoeker productontwikkeling textiel, leder en schoeisel
http://data.europa.eu/esco/isco/C2166;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb;Grafisch ontwerpers en multimediaontwerpers;digital media designer
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43;Officieren;admiraal
http://data.europa.eu/esco/isco/C2112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad;Meteorologen;meteoroloog
http://data.europa.eu/esco/isco/C1111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5bca96fd-4203-400b-be58-9e9b50bc98da;Leden van wetgevende lichamen;parlementslid
http://data.europa.eu/esco/isco/C2434;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf;Verkopers informatie- en communicatietechnologie;ict business development manager
http://data.europa.eu/esco/isco/C7533;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7c6fc2f0-6e16-4429-8190-f6faac0c3853;Naaisters, borduursters e.d.;handschoenmaker
http://data.europa.eu/esco/isco/C6122;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d20fd82a-9d99-4335-ad83-87484e297a46;Pluimveehouders;pluimveehouder
http://data.europa.eu/esco/isco/C7543;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023;Klasseerders en testers (m.u.v. voedingsmiddelen en dranken);kwaliteitsinspecteur
